startHub,endHub,kmLength_euclid,kmLength_road,exist_pipeline
102098,107575,97.10967314716717,104.24610000000001,0
24,106128,109.36176310477383,135.9904,0
4713,4704,43.90994419670461,60.3954,0
17,95899,85.85798427553749,96.6185,0
103269,23,98.21714061186532,127.38419999999999,0
3944,4122,63.61999888321211,78.8357,0
4089,4131,39.30494099137357,55.7596,0
96096,98382,57.02215050695559,88.12,0
24,109093,117.45463795829875,129.9198,0
4256,4254,43.896783494589116,45.6104,0
6740,14201,97.31935792097785,116.5313,0
5966,5947,64.75716258784078,68.2941,0
4388,4400,55.90363388039696,64.19069999999999,0
16,4093,41.49118100201544,57.9469,0
4,6590,89.88788990265064,102.6862,0
29,96241,195.20892975131719,250.881,0
4248,4254,18.433565230195605,19.556,0
100475,102098,21.16404203130703,27.9763,0
96241,102826,165.97692388063558,231.455,1
4463,71816,129.04333534806565,146.9249,0
10250,10795,124.4037908374029,220.479,0
9389,10795,122.98769901696257,186.1413,0
96241,96675,210.1615916191499,229.4033,1
98017,103399,43.24694940884471,46.688300000000005,0
102098,100372,87.40744062967349,104.80069999999999,0
4740,5094,67.18464229371118,89.3004,0
72146,71635,123.24625409174386,131.0152,0
105243,96119,68.47402186135761,74.81280000000001,0
11873,14201,27.89360985431004,33.4988,0
99820,95899,96.31905035618209,111.7769,0
10250,15535,124.7126456097406,201.57979999999998,0
10250,4024,143.57566490374637,240.06220000000002,0
108027,107010,73.85242258438335,83.0072,0
5978,13756,119.40900760498054,168.6453,0
4713,5094,49.24867018099313,54.5091,0
20,71817,84.24560962802917,134.7165,0
9,71686,234.19292046744422,263.1532,0
4306,8,155.0365869375756,220.3064,0
20,4463,35.31438922820236,48.3553,0
15535,15427,85.11812344009853,90.8149,0
110122,107575,214.84271531308343,263.96540000000005,1
4131,3700,118.46266632486345,153.6739,0
100475,100372,74.26741346202515,93.9399,0
4205,71763,171.12295351438993,221.0996,0
10,4287,161.82258981487357,225.9919,0
104284,97978,93.6162513223834,125.93939999999999,0
4205,4400,119.40635343855487,148.06560000000002,0
4612,4400,122.85585672346062,132.4076,0
105243,96087,52.63695946951527,56.4373,0
105243,96096,55.89648989997395,69.7513,0
102642,27,142.36773519575257,173.5119,0
107760,72105,118.44679538873396,128.989,0
6134,8,135.40755261999757,149.2729,0
71852,4400,128.5334791681043,134.9392,0
106128,103399,84.91892723893994,96.0383,0
4283,10,126.23720718707392,188.08089999999999,0
102507,98063,165.84511216688836,230.1177,0
3944,4089,95.65865193632871,119.6562,0
71837,72146,117.36463031799073,123.32289999999999,0
7992,7966,26.276787695393327,31.2129,0
15,5947,98.88507258476022,124.828,0
4395,4388,106.59325267786507,128.7317,1
4205,4395,70.15562547958693,74.62610000000001,0
28,110122,128.32472974270794,154.54129999999998,0
96087,100372,97.79078748224019,109.3117,0
97978,104301,96.4687389553174,130.8059,0
21,96119,72.65463070739487,81.162,0
6,71769,100.5852154029955,137.9495,0
4254,4287,170.80026824650548,215.5639,0
103515,104301,69.94095791681237,87.63260000000001,0
102642,109093,80.6755367342171,101.16069999999999,0
6134,15535,139.02175486817737,147.6176,0
18,98017,36.16165335087164,53.713,0
4612,4507,99.37941486966147,107.1362,0
