startHub,endHub,road_geometry
brazoria,sugarLand,"LINESTRING (-95.49952000000002 29.181846, -95.484721 29.190482, -95.471623 29.189817999999985, -95.461733 29.19729400000001, -95.449189 29.197323000000008, -95.452804 29.254720999999986, -95.424863 29.305469000000013, -95.426765 29.444406000000004, -95.400252 29.482322000000025, -95.436832 29.494802000000004, -95.505845 29.530606000000013, -95.544731 29.540816000000003, -95.572476 29.573527000000002, -95.594038 29.588190999999988, -95.634672 29.603345000000004, -95.634985 29.619829000000006)"
dallas2L,rockwallL,"LINESTRING (-96.83928000000002 32.64101600000001, -96.797547 32.642673, -96.733521 32.65834199999998, -96.69596800000001 32.676168, -96.634932 32.688111, -96.61761299999999 32.71566599999999, -96.611921 32.735653999999975, -96.612485 32.74581, -96.62392 32.774607, -96.627585 32.82315000000001, -96.61224 32.833131000000016, -96.556615 32.85559599999999, -96.538906 32.867252, -96.482747 32.892984000000006, -96.45879 32.900399, -96.445947 32.91262100000001, -96.41912200000002 32.91820400000001)"
midlothianL,dallas2L,"LINESTRING (-97.010923 32.48294999999999, -97.009155 32.482060000000004, -97.008876 32.48633100000003, -97.00638300000001 32.489386, -96.99267 32.49563800000001, -96.988261 32.50017400000001, -96.976069 32.531498000000006, -96.975687 32.55051299999999, -96.964655 32.57204900000002, -96.879798 32.65205100000001, -96.876191 32.65318100000001, -96.859954 32.646396, -96.840126 32.642112000000004, -96.840194 32.640367000000005, -96.83928000000002 32.64101600000001)"
tyler,dallas1L,"LINESTRING (-95.300641 32.35126300000002, -95.301288 32.35963999999999, -95.331912 32.370546999999995, -95.333199 32.386825, -95.387661 32.46888800000002, -95.460475 32.470536, -95.686533 32.51463400000001, -95.902654 32.59769900000002, -96.303948 32.71384200000001, -96.329426 32.715365000000006, -96.386862 32.696068000000004, -96.622374 32.701966, -96.636897 32.687479, -96.754734 32.655924999999996)"
katyL,houston2L,"LINESTRING (-95.881905 29.779647000000008, -95.88108100000001 29.77567, -95.81913 29.777418999999977, -95.804165 29.785251999999982, -95.505061 29.784273999999986, -95.461958 29.783897999999997, -95.449969 29.778822000000005, -95.386178 29.776652000000016, -95.368691 29.778167000000014, -95.371679 29.790056000000003, -95.371346 29.798136000000017, -95.369721 29.79725300000002)"
hutchinsL,dallas,"LINESTRING (-96.693925 32.624157000000004, -96.694126 32.622887, -96.708858 32.65110100000001, -96.726051 32.661407000000004, -96.746811 32.685238, -96.756451 32.713234, -96.762172 32.72474599999998, -96.77902 32.775819, -96.782171 32.77881000000001, -96.786601 32.775907, -96.792674 32.77403700000001, -96.79588 32.776935, -96.796749 32.77594500000001)"
fortStocktonL,midland,"LINESTRING (-102.852199 30.893379000000007, -102.711997 30.88894600000001, -102.650334 30.876539000000005, -102.583438 30.957785, -102.342091 31.095062999999993, -102.14338700000002 31.158791999999995, -102.069422 31.151128000000003, -101.9392 31.222702, -101.936096 31.48565700000002, -102.025909 31.76339400000001, -102.02809100000002 31.825804000000016, -102.07795 31.997433999999988)"
bridgeportL,weatherfordL,"LINESTRING (-97.737864 33.221382000000006, -97.750479 33.22005699999998, -97.753776 33.19690300000001, -97.726117 33.18373599999998, -97.686607 33.151907, -97.684399 33.14167700000001, -97.64662300000002 33.09328299999999, -97.658698 33.047739, -97.686107 32.982387, -97.683323 32.95685399999999, -97.730113 32.89606100000001, -97.75433 32.84535399999998, -97.797207 32.783288999999996, -97.797766 32.75880099999999, -97.778405 32.75873000000002, -97.743123 32.74296800000001)"
willisL,wallerL,"LINESTRING (-95.49838 30.436771000000007, -95.487406 30.40533399999999, -95.483689 30.348184999999987, -95.456997 30.27710400000002, -95.456126 30.205118999999986, -95.436651 30.09361300000003, -95.448937 30.087880000000013, -95.51216 30.094055000000008, -95.541999 30.078359999999996, -95.555645 30.076319000000012, -95.584933 30.051216000000014, -95.744846 30.052574999999994, -95.76352 30.033772999999997, -95.771566 30.00037999999998, -95.835905 30.024366, -95.845636 30.034223999999995, -95.905416 30.064235000000014)"
amarillo,midland,"LINESTRING (-101.833821 35.20723400000001, -101.909065 35.118060000000014, -101.918975 35.024045000000015, -101.849058 34.94286700000001, -101.84751 34.721274999999984, -101.708702 34.237741000000014, -101.750388 34.129303, -101.853809 34.045395, -101.806987 33.00652400000001, -101.95123100000002 32.750226, -101.926992 32.70726400000002, -102.17271 32.32796400000003, -102.07795 31.997433999999988)"
hutchinsL,rockwallL,"LINESTRING (-96.693925 32.624157000000004, -96.708531 32.650722999999985, -96.724703 32.662193, -96.696462 32.67602600000001, -96.635462 32.68779399999998, -96.616876 32.717458999999984, -96.611938 32.743242000000016, -96.62392 32.774607, -96.627585 32.82315000000001, -96.61224 32.833131000000016, -96.556615 32.85559599999999, -96.538906 32.867252, -96.482747 32.892984000000006, -96.45879 32.900399, -96.445947 32.91262100000001, -96.41912200000002 32.91820400000001)"
corpusChristi,sanAntonio1L,"LINESTRING (-97.403232 27.7634, -97.410584 27.798009000000015, -97.49074700000001 27.806456999999995, -97.621281 27.863371000000015, -97.674383 27.977872000000012, -97.807565 28.087899999999994, -97.922431 28.256441, -98.026909 28.338011999999992, -98.118709 28.470243000000007, -98.18609 28.525861000000006, -98.300182 28.763987000000007, -98.434154 28.911063000000006, -98.426996 29.175732000000018, -98.39478 29.252136000000004, -98.414387 29.328546000000028, -98.61770100000001 29.310896999999986)"
annaL,dallas1L,"LINESTRING (-96.58419 33.345227999999985, -96.593782 33.272151, -96.630486 33.238706, -96.640912 33.17137700000002, -96.652321 33.13971000000001, -96.675009 33.108907, -96.70952300000002 33.027712999999984, -96.711598 32.985444, -96.736994 32.94749500000001, -96.763301 32.92521, -96.768757 32.911967000000004, -96.770909 32.853178, -96.792959 32.808958, -96.793122 32.79574400000001, -96.791921 32.78513199999999, -96.778587 32.774452000000004, -96.747365 32.685668, -96.72801199999999 32.66259899999999, -96.754734 32.655924999999996)"
texasCity,chocolateBay,"LINESTRING (-94.91739 29.390298999999985, -95.03114300000001 29.405655000000003, -95.046746 29.39268400000002, -95.105551 29.390627000000002, -95.112913 29.380843999999996, -95.227829 29.423542999999984, -95.291279 29.32483, -95.423175 29.16493899999997, -95.558776 29.142439, -95.647997 29.144587999999988, -95.691561 29.097704000000007, -95.83906 29.063809000000003, -95.93995400000001 28.983066999999973, -96.01372700000002 28.984544999999986, -96.147296 28.896980999999993, -96.208718 28.872032000000004, -96.252222 28.868349000000016, -96.366402 28.726858999999997, -96.392446 28.739689000000006, -96.44014 28.731337999999987, -96.580085 28.66381, -96.621552 28.632467000000005, -96.63145599999999 28.606554000000006, -96.621653 28.584268999999978)"
midland,odessa,"LINESTRING (-102.07795 31.997433999999988, -102.07765100000002 31.98404999999997, -102.074579 31.97302300000003, -102.11975 31.96101200000001, -102.289068 31.873319000000016, -102.308241 31.862594999999995, -102.343346 31.83132, -102.355714 31.828830999999987, -102.367677 31.845700000000004)"
houston,sanAntonio,"LINESTRING (-95.36786300000001 29.758731, -95.37446 29.778951999999997, -95.46202699999999 29.78446499999999, -95.981911 29.782753000000024, -96.284821 29.750775000000026, -96.54306 29.69198699999998, -97.141398 29.69669399999998, -97.486379 29.64961399999999, -97.671894 29.651831999999967, -97.803773 29.615535000000005, -97.970348 29.598997, -98.044891 29.549649000000013, -98.25680500000001 29.476763999999996, -98.436908 29.420139000000006, -98.495383 29.42453)"
tyler,rockwallL,"LINESTRING (-95.300641 32.35126300000002, -95.301288 32.35963999999999, -95.314945 32.35976600000001, -95.331912 32.370546999999995, -95.333199 32.386825, -95.387661 32.46888800000002, -95.460475 32.470536, -95.584404 32.49883099999998, -95.620537 32.50084199999998, -95.686533 32.51463400000001, -95.902654 32.59769900000002, -95.932963 32.600775999999975, -96.056074 32.64575999999999, -96.270261 32.699799999999996, -96.309717 32.715009000000016, -96.318304 32.721673000000024, -96.302908 32.733515999999995, -96.313203 32.77851300000001, -96.34662999999999 32.80801000000001, -96.355255 32.82461699999999, -96.429076 32.88216499999999, -96.43277 32.91574299999999, -96.41912200000002 32.91820400000001)"
texasCity,pearland,"LINESTRING (-94.91739 29.390298999999985, -94.916196 29.393368999999993, -94.931732 29.395207000000003, -95.006025 29.39798999999999, -95.0347 29.406616000000007, -95.06927300000001 29.439493999999996, -95.094612 29.471072, -95.130379 29.528927000000007, -95.136789 29.52500000000001, -95.175057 29.52077000000002, -95.185731 29.511675000000018, -95.189816 29.515067000000002, -95.191456 29.521499000000006, -95.21133 29.537573, -95.232539 29.547645000000003, -95.243641 29.547884000000003, -95.280043 29.563293000000012, -95.286387 29.563976000000014)"
nataliaL,laredo,"LINESTRING (-98.845767 29.18478300000001, -98.904399 29.122268999999992, -99.048626 29.029844999999998, -99.11009 28.911327999999973, -99.107197 28.85942700000001, -99.183586 28.675613999999996, -99.178932 28.64034100000001, -99.251072 28.440947000000023, -99.271388 28.310117000000012, -99.42205500000001 27.79069600000001, -99.485764 27.646133, -99.496852 27.523700999999985)"
laPorte,deerParkL,"LINESTRING (-95.01933 29.665777, -95.019815 29.665463000000017, -95.028802 29.665367999999987, -95.030078 29.68066200000002, -95.029952 29.686036000000005, -95.030221 29.68713600000001, -95.03092 29.687824000000006, -95.032128 29.688257, -95.037691 29.688104999999993, -95.04058700000002 29.688584000000002, -95.046495 29.690585000000002, -95.084635 29.702027000000008, -95.090918 29.704289000000003, -95.091312 29.70476200000001, -95.091476 29.70607599999998, -95.09206 29.70658899999999, -95.091827 29.707583000000007, -95.092383 29.707668999999996, -95.092683 29.706924999999995)"
laredo,corpusChristi,"LINESTRING (-99.496852 27.523700999999985, -99.492709 27.530579999999986, -99.433292 27.52861499999999, -99.395583 27.560117, -99.261651 27.59574499999999, -99.160462 27.658484, -98.984831 27.714652999999988, -98.84559 27.774349000000015, -98.797473 27.795251, -98.747724 27.843599000000008, -98.638645 27.882421999999995, -98.583859 27.882502000000002, -98.402419 27.801681000000013, -98.20230500000001 27.755718000000027, -98.088948 27.74609499999999, -98.064711 27.750917000000012, -98.021405 27.780555999999986, -97.933624 27.776908000000013, -97.766243 27.811239000000004, -97.660347 27.798956000000004, -97.655409 27.78598100000001, -97.631068 27.782878999999994, -97.44027 27.786035000000005, -97.403232 27.7634)"
annaL,dallas,"LINESTRING (-96.58419 33.345227999999985, -96.593782 33.272151, -96.630486 33.238706, -96.640912 33.17137700000002, -96.652321 33.13971000000001, -96.675009 33.108907, -96.70952300000002 33.027712999999984, -96.711598 32.985444, -96.736994 32.94749500000001, -96.765212 32.92193300000001, -96.770909 32.853178, -96.793068 32.80864500000002, -96.791465 32.78008999999999, -96.796749 32.77594500000001)"
italy L,midlothianL,"LINESTRING (-96.898841 32.19385100000001, -96.876085 32.244026, -96.854517 32.34743099999999, -96.855435 32.36262, -96.864234 32.375846000000024, -96.872511 32.400171, -96.871826 32.409957000000006, -96.872377 32.408186000000015, -96.88738800000002 32.41593399999998, -96.900843 32.43074300000001, -96.957619 32.47081600000002, -96.974895 32.47320100000001, -96.991415 32.482054999999995, -97.010923 32.48294999999999)"
houston2L,wallerL,"LINESTRING (-95.369721 29.79725300000002, -95.374061 29.81274400000002, -95.376843 29.81431600000001, -95.43137100000001 29.81273300000001, -95.451705 29.803979999999992, -95.492796 29.84180899999998, -95.526537 29.86091900000001, -95.56920699999999 29.879946000000007, -95.610161 29.90874500000001, -95.620179 29.92114999999999, -95.633587 29.925170999999978, -95.687662 29.96301099999999, -95.69530900000001 29.972348999999994, -95.835126 30.024021999999995, -95.845636 30.034223999999995, -95.865257 30.042052999999996, -95.886196 30.05561700000001, -95.90802300000001 30.063665999999987, -95.905416 30.064235000000014)"
abilene,fortWorthL,"LINESTRING (-99.747886 32.446452, -99.688378 32.446905, -99.2143 32.37015400000001, -99.144135 32.379711000000015, -98.834201 32.375488, -98.643312 32.458664999999996, -98.621867 32.47563300000001, -98.532953 32.497779, -98.372783 32.513228999999995, -98.228545 32.56851700000001, -98.17028000000002 32.573183, -98.076005 32.62802800000003, -97.997589 32.687757000000026, -97.914523 32.71698600000001, -97.883246 32.726459, -97.797636 32.727257999999985, -97.701462 32.755009, -97.586513 32.726623999999994, -97.53757600000002 32.69639900000001, -97.47654100000001 32.69558600000001, -97.459019 32.684154999999954, -97.399547 32.682915, -97.32305 32.66519599999998, -97.317541 32.598567000000024)"
baytownL,montBelvieu,"LINESTRING (-95.032577 29.797868999999995, -95.032001 29.798290000000005, -95.031999 29.79714100000001, -95.024646 29.79972000000001, -95.009561 29.80024900000003, -94.942094 29.811395999999984, -94.918586 29.821065, -94.899225 29.820888000000004, -94.894756 29.83697400000001, -94.895436 29.847546999999995, -94.890783 29.847937999999996)"
almaL,fairfieldL,"LINESTRING (-96.543763 32.287968000000006, -96.509013 32.26710699999998, -96.47414000000002 32.199657999999964, -96.467354 32.151442, -96.445435 32.11689499999999, -96.439178 32.08521200000003, -96.452684 32.06248, -96.424473 31.985398000000018, -96.42049 31.957704000000035, -96.424542 31.932164999999983, -96.354306 31.88884500000002, -96.335611 31.869834000000026, -96.309482 31.859292000000014, -96.286472 31.835111000000015, -96.273917 31.813382000000008, -96.210489 31.761413000000005, -96.182772 31.728044)"
hungerfordL,corpusChristi,"LINESTRING (-96.075362 29.39054000000001, -96.135774 29.279247999999978, -96.236259 29.218260999999988, -96.255857 29.179829000000023, -96.308523 29.173174, -96.497617 29.05314500000001, -96.894518 28.85084400000001, -97.03056 28.737181, -97.046742 28.702441000000004, -97.044657 28.521546999999984, -97.27316500000002 28.31474999999999, -97.208948 28.16818800000002, -97.21739 28.065742000000004, -97.269156 27.92706800000002, -97.384386 27.833429999999986, -97.403232 27.7634)"
centerville,collegeStation,"LINESTRING (-95.97871 31.257822999999995, -95.98926000000002 31.25823200000001, -95.996925 31.210488000000012, -95.976068 31.123495999999992, -95.94341 31.04177800000002, -95.883906 30.965196000000013, -95.979911 30.91339399999999, -96.07269800000002 30.922623000000012, -96.08341 30.91757799999998, -96.098944 30.91873999999999, -96.170104 30.888829999999984, -96.20419 30.859334000000008, -96.223372 30.82410000000001, -96.263874 30.782857, -96.321895 30.737340000000014, -96.359786 30.695934999999995, -96.327211 30.662805999999996, -96.293691 30.615810000000014, -96.29075700000001 30.60359700000002, -96.297257 30.604020000000016, -96.30714 30.595494999999985)"
annaL,rockwallL,"LINESTRING (-96.58419 33.345227999999985, -96.593782 33.272151, -96.630486 33.238706, -96.641623 33.16874100000001, -96.65311 33.13795300000003, -96.675009 33.108907, -96.709201 33.028660999999985, -96.708487 33.004529000000005, -96.674764 33.000046000000005, -96.661319 32.97787099999999, -96.614412 32.94771200000003, -96.575576 32.95127400000001, -96.558364 32.943937999999996, -96.552552 32.93146600000001, -96.556891 32.887065, -96.553249 32.858858000000005, -96.45879 32.900399, -96.445947 32.91262100000001, -96.41912200000002 32.91820400000001)"
bridgeportL,wichitaFalls,"LINESTRING (-97.737864 33.221382000000006, -97.697423 33.231530000000014, -97.620444 33.230498, -97.599182 33.24033600000002, -97.680518 33.344070999999985, -97.703382 33.354647, -97.710249 33.379070000000006, -97.730496 33.395625, -97.773669 33.449578, -97.829255 33.53285, -97.880027 33.562940999999995, -97.90557 33.58429800000001, -98.03997000000001 33.64912200000003, -98.087788 33.69645499999997, -98.131168 33.76760600000001, -98.171467 33.79105199999999, -98.214947 33.80711500000003, -98.2225 33.820032000000005, -98.275647 33.837017, -98.343341 33.86783899999999, -98.433461 33.88541299999999, -98.47784500000002 33.88639999999999, -98.495238 33.90294599999998, -98.501791 33.90045600000001)"
comfortL,sanAntonio1L,"LINESTRING (-98.90318 29.98203200000001, -98.88493300000002 29.95312, -98.858073 29.927316, -98.824467 29.909444999999998, -98.789062 29.864665000000024, -98.774816 29.83840600000001, -98.755887 29.820718000000017, -98.749064 29.788482000000013, -98.664526 29.717859000000004, -98.613972 29.635303000000004, -98.584856 29.54936300000002, -98.556199 29.523945000000015, -98.550034 29.502308, -98.552944 29.495641999999993, -98.604795 29.480730999999995, -98.649211 29.428882, -98.649356 29.39582200000001, -98.61878000000002 29.325518000000002, -98.61067 29.316942999999995, -98.61770100000001 29.310896999999986)"
comfortL,sonora,"LINESTRING (-98.90318 29.98203200000001, -98.929046 29.990938999999997, -99.011057 30.052674000000007, -99.057228 30.067845999999975, -99.13568300000001 30.07445400000001, -99.226337 30.130923, -99.24356100000001 30.164749000000008, -99.379979 30.204303999999986, -99.54344900000001 30.299355999999996, -99.568891 30.317712000000007, -99.625338 30.398232999999983, -99.658088 30.405446999999985, -99.710176 30.435899000000006, -99.740486 30.487368, -99.782147 30.512328000000004, -99.852661 30.528028000000024, -99.900157 30.518635999999997, -99.930971 30.500023999999993, -100.012698 30.496868, -100.211101 30.44364299999999, -100.272926 30.456263000000014, -100.521332 30.563183000000006, -100.581748 30.573096000000017, -100.636217 30.559758000000006, -100.643031 30.566986000000018)"
lulingL,austin,"LINESTRING (-97.592062 29.653769999999998, -97.64756 29.680514000000013, -97.64584700000002 29.694869, -97.656179 29.721154999999996, -97.65714800000002 29.77276199999998, -97.674108 29.814047000000002, -97.668926 29.878002, -97.680278 29.909664000000003, -97.671566 29.941085999999988, -97.686406 30.001699000000016, -97.696959 30.148928000000005, -97.685094 30.191470999999982, -97.682397 30.228476, -97.692198 30.250591000000018, -97.743783 30.27090799999999)"
bensonL,willcoxL,"LINESTRING (-110.344951 31.962375000000012, -110.344362 31.964730000000003, -110.308184 31.97835300000001, -110.293171 31.977495, -110.271669 31.965821999999996, -110.251304 31.966137999999997, -110.229509 31.976930999999997, -110.19340500000001 31.986197999999998, -110.12015000000001 32.014112000000004, -110.109454 32.023512999999994, -110.100282 32.03719400000001, -110.061311 32.075549000000024, -110.03824 32.09063999999998, -109.993862 32.148931999999995, -109.882911 32.21632400000001, -109.843246 32.266115, -109.84732700000002 32.26712899999999)"
deerPark,laPorte,"LINESTRING (-95.123815 29.705227999999977, -95.123961 29.711124000000012, -95.115017 29.710585000000012, -95.097919 29.705943000000037, -95.040626 29.688415999999968, -95.032289 29.687661999999996, -95.031259 29.68693499999999, -95.030677 29.685347999999987, -95.029588 29.673108000000006, -95.02976400000001 29.665283999999996, -95.01933 29.665777)"
brownsville,laredo,"LINESTRING (-97.488956 25.91388400000002, -97.534532 26.03137200000001, -97.60253 26.10820000000001, -97.718341 26.188573999999992, -97.935287 26.15136700000002, -98.184133 26.207165000000003, -98.217581 26.187835999999994, -98.332285 26.201892, -98.364291 26.23204499999998, -98.481142 26.26659100000001, -98.529282 26.257347, -98.806007 26.378444000000005, -98.874531 26.372887, -98.941539 26.407194000000004, -99.01367700000002 26.403206000000004, -99.029888 26.45979700000001, -99.088431 26.526334000000013, -99.127786 26.791128999999984, -99.2522 26.864631999999993, -99.306194 26.943144000000007, -99.33995800000001 26.951432999999984, -99.436614 27.040242999999986, -99.422046 27.275337000000025, -99.480186 27.40691999999997, -99.46884700000001 27.502113000000005, -99.496852 27.523700999999985)"
eloyL,bensonL,"LINESTRING (-111.671912 32.80627299999999, -111.554742 32.736989, -111.511371 32.722304, -111.379395 32.63790500000001, -111.261688 32.494445, -111.125938 32.39704400000001, -111.055813 32.326996, -110.986479 32.241912, -110.973913 32.189281, -110.900508 32.152315, -110.884639 32.131082, -110.686622 32.00433400000002, -110.451413 31.96315299999997, -110.344951 31.962375000000012)"
quartzsiteL,coachellaL,"LINESTRING (-114.241037 33.65733100000002, -114.37276800000001 33.648050999999974, -114.51317700000001 33.602578, -114.97986700000001 33.606291, -115.307161 33.70138, -115.378791 33.71080100000002, -115.41702099999999 33.71021799999998, -115.58306500000002 33.67367299999999, -115.807367 33.66041999999999, -115.996779 33.67934, -116.170992 33.71740699999998)"
willisL,clevelandL,"LINESTRING (-95.49838 30.436771000000007, -95.485687 30.433852000000005, -95.478576 30.420477000000005, -95.467078 30.42114200000001, -95.435173 30.408841000000006, -95.416056 30.392691000000003, -95.378621 30.374451000000025, -95.371204 30.367011, -95.358758 30.359804000000008, -95.352067 30.344856999999998, -95.346561 30.342533999999997, -95.339949 30.333050000000007, -95.201425 30.325444999999995, -95.186897 30.316385999999994, -95.113507 30.33685700000001, -95.098847 30.33603700000001, -95.089401 30.352276000000007, -95.091274 30.354906000000003)"
annaL,texarkana,"LINESTRING (-96.58419 33.345227999999985, -96.593782 33.272151, -96.618996 33.250795, -96.61291400000002 33.21148400000001, -96.512923 33.175469000000014, -96.256954 33.149702, -96.23008 33.13846599999999, -96.14036 33.14036900000003, -96.141287 33.127394, -96.096024 33.11422499999999, -96.070793 33.13577299999999, -95.788571 33.13143099999999, -95.720524 33.11927300000001, -95.593847 33.11634500000001, -95.56148 33.14457500000001, -95.452625 33.147458000000015, -95.391134 33.166021000000015, -95.03781100000002 33.158132, -94.964489 33.180502999999995, -94.912745 33.20163099999999, -94.88304 33.23074400000001, -94.78679500000001 33.286651000000006, -94.711065 33.29929000000002, -94.626128 33.37153800000001, -94.525085 33.43970699999999, -94.443597 33.475988999999984, -94.337071 33.468202000000005, -94.267247 33.476402, -94.155197 33.45680300000002, -94.0857 33.45527799999999, -94.077288 33.446834999999986)"
weimarL,katyL,"LINESTRING (-96.777269 29.690502000000006, -96.542717 29.691809999999997, -96.493809 29.71203899999998, -96.28368 29.750728, -96.190829 29.763630999999993, -96.16799 29.759950000000007, -96.125411 29.77528700000002, -96.043157 29.769696999999997, -95.991232 29.78159000000001, -95.88108100000001 29.77567, -95.881905 29.779647000000008)"
hillsboroL,italy L,"LINESTRING (-97.09350000000002 32.00931099999999, -97.095571 32.01811400000001, -97.094725 32.047915, -97.091374 32.05691399999999, -96.939259 32.14358599999999, -96.911836 32.17245499999999, -96.898883 32.195793999999985, -96.898841 32.19385100000001)"
vanHornL,elPaso,"LINESTRING (-104.819036 31.039672999999983, -104.901968 31.039177, -105.052632 31.089421999999992, -105.452338 31.19862799999999, -105.484387 31.217720000000003, -105.531173 31.19327, -105.591483 31.197152000000003, -105.6582 31.17132300000001, -105.710042 31.178400000000003, -105.785369 31.235687000000016, -105.79908 31.277660000000022, -105.878932 31.329666000000014, -105.92402200000001 31.38126700000002, -106.12071600000002 31.506909999999994, -106.244973 31.666458000000006, -106.32421 31.739333999999992, -106.400639 31.782184999999995, -106.446515 31.76792900000002, -106.441113 31.786562000000014)"
baytown,sanJacinto,"LINESTRING (-94.97759300000001 29.735551000000005, -95.021393 29.77838, -95.067294 29.795181000000014, -95.15414000000001 29.772528999999988, -95.165374 29.818584000000016, -95.202787 29.890327000000006, -95.201572 29.928146000000012, -95.293916 29.941831999999987, -95.225816 30.139103000000016, -95.111687 30.304165000000022, -95.089401 30.352276000000007, -95.116388 30.425356000000004, -95.151493 30.428628999999994, -95.185225 30.46437600000001, -95.19257100000002 30.509218000000004)"
montBelvieu,channelview,"LINESTRING (-94.890783 29.847937999999996, -94.895436 29.847546999999995, -94.894756 29.83697400000001, -94.89945 29.822183000000003, -94.919002 29.821147999999994, -94.942917 29.811405000000004, -95.009891 29.800338000000004, -95.02590400000001 29.799707000000016, -95.051424 29.790657, -95.056025 29.790653999999982, -95.066918 29.795087999999996, -95.071589 29.79521599999998, -95.106624 29.78542100000002, -95.10539 29.781371999999998, -95.114654 29.776139999999998)"
texasCity,freeport,"LINESTRING (-94.91739 29.390298999999985, -94.914368 29.383964000000017, -94.951077 29.379161000000007, -94.94639700000002 29.358404999999976, -95.00929 29.357180999999997, -95.016174 29.348379, -95.030534 29.352697000000017, -95.06112799999998 29.321274000000003, -95.105921 29.309423999999996, -95.252425 29.17470999999999, -95.259686 29.142077999999998, -95.242562 29.128163, -95.341816 29.048307000000005, -95.327637 29.028908000000015, -95.328151 28.997273000000003, -95.359698 28.954036)"
buckeyeL,eloyL,"LINESTRING (-112.591509 33.43128400000001, -112.497259 33.462292999999995, -112.319134 33.45754500000002, -112.253878 33.462163, -112.038904 33.461180000000006, -112.03663800000001 33.42800400000002, -112.023664 33.42393199999998, -112.009987 33.41160499999999, -111.977525 33.410481000000004, -111.968246 33.403761999999986, -111.972398 33.342974999999974, -111.968576 33.28197800000001, -111.690039 32.923606, -111.685064 32.824053000000006, -111.671912 32.80627299999999)"
katyL,wallerL,"LINESTRING (-95.881905 29.779647000000008, -95.88108100000001 29.77567, -95.819439 29.777399999999986, -95.806136 29.785062000000007, -95.777875 29.785637999999977, -95.772961 29.813149999999997, -95.75672199999998 29.839057, -95.756502 29.882558999999997, -95.763643 29.934919999999998, -95.769567 29.947531000000016, -95.769337 29.998995999999998, -95.835905 30.024366, -95.845636 30.034223999999995, -95.865257 30.042052999999996, -95.886196 30.05561700000001, -95.90802300000001 30.063665999999987, -95.905416 30.064235000000014)"
vanHorn,elPaso,"LINESTRING (-104.83158700000001 31.042975000000006, -104.843845 31.035858000000005, -104.901968 31.039177, -105.052632 31.089421999999992, -105.452338 31.19862799999999, -105.484387 31.217720000000003, -105.531173 31.19327, -105.591483 31.197152000000003, -105.6582 31.17132300000001, -105.710042 31.178400000000003, -105.785369 31.235687000000016, -105.79908 31.277660000000022, -105.878932 31.329666000000014, -105.92402200000001 31.38126700000002, -106.12071600000002 31.506909999999994, -106.244973 31.666458000000006, -106.32421 31.739333999999992, -106.400639 31.782184999999995, -106.446515 31.76792900000002, -106.441113 31.786562000000014)"
texasCity,deerParkL,"LINESTRING (-94.91739 29.390298999999985, -94.916196 29.393368999999993, -94.950621 29.395390999999996, -94.958439 29.41081100000001, -94.97214900000002 29.460355000000003, -95.022597 29.545586000000004, -95.034249 29.622761000000022, -95.029618 29.638052000000016, -95.030221 29.68713600000001, -95.084635 29.702027000000008, -95.092683 29.706924999999995)"
troyL,austin,"LINESTRING (-97.311978 31.19118999999999, -97.333463 31.130139, -97.35179 31.12168499999999, -97.361881 31.099889000000005, -97.407361 31.084277000000004, -97.466648 31.04660099999997, -97.499902 30.990391999999996, -97.535993 30.955448000000004, -97.546075 30.919342000000004, -97.577703 30.881872000000012, -97.611484 30.814585999999995, -97.659716 30.68227100000001, -97.69181800000001 30.63196600000001, -97.691971 30.533729000000008, -97.666321 30.45461, -97.673867 30.382760999999995, -97.734343 30.267744999999994, -97.743783 30.27090799999999)"
midland,lubbock,"LINESTRING (-102.07795 31.997433999999988, -102.172537 32.32883999999998, -102.035374 32.523873000000016, -101.959202 32.69058600000001, -101.926992 32.70726400000002, -101.951296 32.750062000000035, -101.806676 33.007163000000006, -101.806367 33.370125, -101.843992 33.456734000000004, -101.84437 33.56331799999999, -101.879121 33.56352399999999)"
chandlerL,eloyL,"LINESTRING (-111.962049 33.27987900000002, -111.967413 33.279377, -111.69103500000001 32.925378, -111.685064 32.824053000000006, -111.671912 32.80627299999999)"
odessa,sanAngelo,"LINESTRING (-102.367677 31.845700000000004, -102.35519500000001 31.827763, -102.344116 31.830761, -102.304 31.86518999999999, -102.120753 31.96032100000001, -102.03744 31.982312999999994, -101.62028400000001 31.863909000000007, -101.473314 31.86542100000001, -101.376729 31.84760799999999, -101.306039 31.807080000000006, -101.267785 31.801197000000002, -101.220018 31.804913, -101.150802 31.848784999999996, -101.108077 31.857354000000022, -101.039982 31.855608000000014, -101.01781400000002 31.840599000000026, -100.966455 31.834756999999996, -100.924645 31.796411000000003, -100.84169 31.763440999999997, -100.761521 31.684399999999997, -100.714134 31.667897999999987, -100.625439 31.59391299999999, -100.56858700000001 31.566566000000005, -100.501371 31.548145, -100.477967 31.49801100000001, -100.440481 31.46492500000002)"
