startHub,endHub,road_geometry
pasadena,houston,"LINESTRING (-95.209285 29.691066999999993, -95.20955500000001 29.711506999999994, -95.217043 29.711093000000012, -95.22419100000002 29.709518, -95.228816 29.707505000000022, -95.244866 29.706032, -95.267123 29.70938100000001, -95.27083 29.707731000000027, -95.28359800000001 29.699043999999983, -95.287463 29.698090999999994, -95.28937 29.698339999999998, -95.315831 29.71558599999998, -95.326581 29.721607999999986, -95.340171 29.730296000000003, -95.345823 29.734689, -95.358333 29.742687000000004, -95.365274 29.74592900000001, -95.37300799999998 29.750573000000013, -95.374511 29.75288, -95.374602 29.757612000000005, -95.372097 29.763598, -95.37062 29.76345699999998, -95.367184 29.760537999999997, -95.36838300000001 29.759043999999985, -95.36786300000001 29.758731)"
pasadena,pearland,"LINESTRING (-95.209285 29.691066999999993, -95.209345 29.69282100000001, -95.2114 29.692655, -95.20911700000002 29.687969999999993, -95.208049 29.675289999999993, -95.207741 29.641842000000015, -95.209294 29.63827500000001, -95.225227 29.62786900000001, -95.285485 29.625500000000006, -95.286387 29.563976000000014)"
pasadena,sugarLand,"LINESTRING (-95.209285 29.691066999999993, -95.20955500000001 29.711506999999994, -95.244866 29.706032, -95.267123 29.70938100000001, -95.285283 29.698366000000007, -95.295842 29.695490000000007, -95.31487800000001 29.69679500000001, -95.356207 29.68083900000002, -95.427474 29.678041000000015, -95.44374 29.65476800000001, -95.546545 29.615880000000008, -95.557495 29.616202000000015, -95.588265 29.628624000000013, -95.634985 29.619829000000006)"
odessa,vanHorn,"LINESTRING (-102.367677 31.845700000000004, -102.514364 31.768726000000004, -102.610352 31.73067999999999, -102.799636 31.620192999999993, -102.84427400000001 31.607199999999995, -102.87694200000001 31.579295999999992, -102.944747 31.57533800000002, -103.327759 31.475238, -103.398096 31.419713999999992, -103.49842000000001 31.39589000000001, -103.556289 31.406481000000003, -103.741816 31.339833000000024, -103.854305 31.269381000000017, -104.070459 31.083911000000008, -104.100514 31.084426000000008, -104.159029 31.060793999999998, -104.41374499999999 31.073787000000006, -104.739504 31.042879, -104.83158700000001 31.042975000000006)"
sanAntonio,houston,"LINESTRING (-98.495383 29.42453, -98.436908 29.420139000000006, -98.256476 29.476624, -98.04545 29.549166000000003, -97.970723 29.59859399999999, -97.804345 29.615169000000016, -97.67187 29.651566999999993, -97.486959 29.649282000000017, -97.138311 29.696371000000024, -96.542717 29.691809999999997, -96.111293 29.776065999999997, -95.46257 29.783930000000016, -95.37459099999998 29.778652000000005, -95.36786300000001 29.758731)"
laPorte,channelview,"LINESTRING (-95.01933 29.665777, -95.028802 29.665367999999987, -95.029976 29.69081199999999, -95.027182 29.695036999999992, -95.012536 29.70691300000001, -94.998487 29.71546999999998, -94.992511 29.721979000000008, -94.991435 29.72664999999999, -94.9944 29.73448400000001, -94.986006 29.746167999999976, -94.988119 29.750214, -94.992029 29.754256000000005, -95.003088 29.76045000000001, -95.022257 29.778921000000015, -95.050017 29.791336, -95.056858 29.790850999999986, -95.067294 29.795181000000014, -95.072069 29.795104999999985, -95.106624 29.78542100000002, -95.10539 29.781371999999998, -95.114654 29.776139999999998)"
mcallen,laredo,"LINESTRING (-98.230081 26.204024999999994, -98.232327 26.189916000000018, -98.333744 26.20222300000001, -98.364291 26.23204499999998, -98.423802 26.24048, -98.428847 26.254678000000013, -98.481142 26.26659100000001, -98.529282 26.257347, -98.754624 26.346753000000014, -98.806007 26.378444000000005, -98.874531 26.372887, -98.941539 26.407194000000004, -99.013837 26.403356999999986, -99.029888 26.45979700000001, -99.088431 26.526334000000013, -99.087813 26.612566000000005, -99.127786 26.791128999999984, -99.186227 26.83973599999999, -99.2522 26.864631999999993, -99.265848 26.900018999999986, -99.306194 26.943144000000007, -99.33995800000001 26.951432999999984, -99.387778 27.01015200000002, -99.436614 27.040242999999986, -99.42384 27.10504200000002, -99.422046 27.275337000000025, -99.480186 27.40691999999997, -99.46884700000001 27.502113000000005, -99.474189 27.516772, -99.496852 27.523700999999985)"
pearland,texasCity,"LINESTRING (-95.286387 29.563976000000014, -95.286167 29.599637999999985, -95.216599 29.600875999999992, -95.204669 29.604573999999992, -95.181046 29.583375999999983, -95.127356 29.524908000000007, -95.094771 29.470788, -95.06941 29.43947300000001, -95.038802 29.40713800000001, -95.006279 29.39788400000002, -94.931732 29.395207000000003, -94.917387 29.39322700000001, -94.91739 29.390298999999985)"
sanJacinto,montBelvieu,"LINESTRING (-95.19257100000002 30.509218000000004, -95.189517 30.494348999999982, -95.183374 30.490217000000012, -95.194684 30.483160000000026, -95.172211 30.444982999999997, -95.138465 30.422858000000005, -95.116388 30.425356000000004, -95.085535 30.350577000000012, -95.0899 30.34307299999999, -95.069158 30.340159, -95.03962400000002 30.319777999999992, -94.997706 30.31957000000002, -94.978786 30.294088, -94.96212400000002 30.221419000000008, -94.928382 30.152101000000002, -94.92495400000001 30.11302300000003, -94.906908 30.069375000000022, -94.890008 30.044009999999975, -94.940358 30.00716599999997, -94.931132 30.002409999999998, -94.927557 29.990383999999995, -94.933353 29.973066000000006, -94.928623 29.912542999999996, -94.908953 29.892391, -94.90532 29.874595000000006, -94.893058 29.86865100000001, -94.895777 29.850446999999992, -94.890783 29.847937999999996)"
sugarLand,houston,"LINESTRING (-95.634985 29.619829000000006, -95.603028 29.626206000000018, -95.602905 29.62326899999999, -95.60124600000002 29.62119800000002, -95.53553 29.681665999999996, -95.52741 29.691582999999998, -95.4897 29.72472799999999, -95.468163 29.72603100000002, -95.455733 29.729903000000014, -95.440329 29.728742999999998, -95.388036 29.732038999999993, -95.382511 29.737897999999984, -95.381626 29.740674999999978, -95.366923 29.759265000000006, -95.367789 29.759791000000007, -95.36786300000001 29.758731)"
sonora,midland,"LINESTRING (-100.643031 30.566986000000018, -100.657449 30.583683000000015, -100.748472 30.616618999999986, -100.835021 30.62081599999999, -100.952245 30.662075000000005, -101.125311 30.702953000000008, -101.1637 30.710718000000007, -101.2015 30.706206000000027, -101.195155 30.749634000000025, -101.26797 30.785515, -101.414419 30.908833, -101.4607 30.917167000000003, -101.467378 31.191704, -101.661466 31.231589000000003, -101.898684 31.237400999999995, -101.933158 31.22612900000001, -101.944415 31.248406000000003, -101.936096 31.48565700000002, -102.025909 31.76339400000001, -102.02809100000002 31.825804000000016, -102.07795 31.997433999999988)"
chocolateBay,brazoria,"LINESTRING (-96.621653 28.584268999999978, -96.622571 28.595344000000004, -96.63145599999999 28.606554000000006, -96.621827 28.613985000000007, -96.626496 28.620808999999998, -96.621552 28.632467000000005, -96.575528 28.666472000000006, -96.44014 28.731337999999987, -96.392446 28.739689000000006, -96.366402 28.726858999999997, -96.345469 28.76238700000001, -96.284981 28.818776000000014, -96.252222 28.868349000000016, -96.209244 28.870884999999994, -96.19202 28.882741999999993, -96.147296 28.896980999999993, -96.013172 28.984431999999998, -95.93995400000001 28.983066999999973, -95.90455 29.004255, -95.839153 29.063413999999995, -95.772458 29.072679999999984, -95.758912 29.081751000000008, -95.733007 29.084525000000003, -95.691344 29.09747700000001, -95.647997 29.144587999999988, -95.610247 29.14563400000001, -95.59448800000001 29.139953999999996, -95.508649 29.149605, -95.508003 29.168541000000012, -95.49952000000002 29.181846)"
pasadena,theWoodlands,"LINESTRING (-95.209285 29.691066999999993, -95.20955500000001 29.711506999999994, -95.244866 29.706032, -95.265623 29.710506999999993, -95.263298 29.77993600000003, -95.270497 29.79627200000001, -95.28267 29.804166999999993, -95.30630000000001 29.809526000000005, -95.338161 29.808826999999976, -95.355154 29.81939699999999, -95.384067 29.95013100000001, -95.380129 29.967394, -95.39152399999999 29.975242, -95.404219 30.012301999999984, -95.407784 30.041076000000018, -95.403614 30.052962000000022, -95.414712 30.094680000000004, -95.43487 30.106296000000007, -95.449302 30.156260000000007, -95.48605500000001 30.155013999999998, -95.503005 30.16438599999999, -95.504517 30.173647000000013)"
abilene,killeen,"LINESTRING (-99.747886 32.446452, -99.758495 32.400752000000004, -99.742324 32.38262600000001, -99.742477 32.34496599999998, -99.758118 32.30616000000003, -99.759514 32.228794, -99.743068 32.13503299999999, -99.65231 32.020347000000015, -99.589009 31.996081000000014, -99.534404 31.951784000000004, -99.481702 31.891284000000013, -99.446501 31.861069000000008, -99.426703 31.85615299999998, -99.41279 31.82417, -99.357748 31.777393000000004, -99.337063 31.74463899999999, -99.13438 31.716698999999995, -99.01723700000001 31.720761000000007, -98.945555 31.742255999999987, -98.802561 31.684009999999994, -98.703109 31.61077399999999, -98.664454 31.559492000000002, -98.585237 31.512869999999992, -98.569401 31.47772600000002, -98.57433400000001 31.462620000000005, -98.558861 31.40156299999999, -98.51131 31.359768000000006, -98.486079 31.316121999999996, -98.381023 31.194023999999988, -98.312563 31.139823999999976, -98.188152 31.08395299999999, -98.182045 31.063758, -98.099342 31.05074, -98.06879 31.055981000000006, -98.035924 31.07742799999999, -97.900358 31.09617500000001, -97.858394 31.120270000000005, -97.727792 31.11722800000001)"
baytown,montBelvieu,"LINESTRING (-94.97759300000001 29.735551000000005, -94.981158 29.740438999999995, -94.977134 29.745383999999998, -94.977096 29.749644999999997, -94.958727 29.751055, -94.942576 29.755219, -94.929791 29.757050000000003, -94.924828 29.76000100000001, -94.921591 29.765389999999996, -94.914898 29.772182999999988, -94.91052700000002 29.790272000000012, -94.904625 29.800626999999995, -94.89492 29.836193999999995, -94.895436 29.847546999999995, -94.890783 29.847937999999996)"
sanJacinto,houston,"LINESTRING (-95.19257100000002 30.509218000000004, -95.189517 30.494348999999982, -95.183374 30.490217000000012, -95.194684 30.483160000000026, -95.185225 30.46437600000001, -95.172211 30.444982999999997, -95.151493 30.428628999999994, -95.137882 30.422733999999995, -95.116388 30.425356000000004, -95.090187 30.353064999999997, -95.112494 30.303235000000022, -95.160668 30.240786000000007, -95.226004 30.13926700000001, -95.258772 30.027045000000005, -95.312401 29.901154999999992, -95.333031 29.864986999999985, -95.340807 29.771427000000006, -95.365633 29.769329000000006, -95.372114 29.76194, -95.36786300000001 29.758731)"
portArthur,beaumont,"LINESTRING (-93.928811 29.89881999999999, -94.006348 29.954628, -94.017496 29.96464200000001, -94.027805 29.978475000000007, -94.047432 30.014525999999993, -94.054259 30.024409, -94.056896 30.031819, -94.062774 30.033775000000006, -94.102128 30.074981999999984, -94.096136 30.079645000000014, -94.096423 30.08143799999999, -94.101849 30.08615000000001)"
deerPark,houston,"LINESTRING (-95.123815 29.705227999999977, -95.123964 29.71171599999998, -95.19093 29.713045000000008, -95.22215 29.710017, -95.228816 29.707505000000022, -95.244186 29.706064000000005, -95.267123 29.70938100000001, -95.283169 29.699259, -95.288646 29.698132000000008, -95.358333 29.742687000000004, -95.37300799999998 29.750573000000013, -95.374511 29.75288, -95.374602 29.757612000000005, -95.372097 29.763598, -95.367184 29.760537999999997, -95.36786300000001 29.758731)"
collegeStation,killeen,"LINESTRING (-96.30714 30.595494999999985, -96.289458 30.60302400000001, -96.290768 30.612029, -96.350967 30.689762999999996, -96.386054 30.719356000000023, -96.415087 30.720450000000014, -96.48182 30.76443399999999, -96.536891 30.83085299999999, -96.579828 30.860954999999993, -96.677558 30.982477999999997, -96.761018 30.979706000000007, -96.799321 30.960574999999984, -96.855187 30.959441000000023, -96.872922 30.951301999999984, -96.889293 30.903712999999986, -96.92974400000001 30.915364, -96.949557 30.909782000000007, -97.087352 30.953245999999993, -97.121918 31.03279099999999, -97.360316 31.103213000000007, -97.468794 31.046421999999996, -97.554945 31.055651, -97.68886600000002 31.095563999999978, -97.727792 31.11722800000001)"
waco,dallas,"LINESTRING (-97.146778 31.549416999999995, -97.10913 31.58478699999999, -97.095472 31.629061999999973, -97.102669 31.791805, -97.081265 31.877232999999997, -97.11901 31.968845, -97.095697 32.004152, -97.091649 32.056627000000006, -96.93771200000002 32.144776000000014, -96.910499 32.174321, -96.876698 32.242174000000006, -96.85443 32.34845900000001, -96.87220700000002 32.412110999999975, -96.822087 32.500985, -96.829749 32.71219699999999, -96.796749 32.77594500000001)"
sanAngelo,sonora,"LINESTRING (-100.440481 31.46492500000002, -100.433681 31.356576000000008, -100.511358 31.17237100000003, -100.51231200000001 31.059469999999997, -100.573732 30.986089, -100.585321 30.879994000000014, -100.621622 30.837495000000008, -100.62165 30.754047000000025, -100.646863 30.671543000000007, -100.63636 30.61525399999999, -100.65198 30.57520300000002, -100.643031 30.566986000000018)"
fortWorth,waco,"LINESTRING (-97.332623 32.752995999999996, -97.319852 32.750740999999984, -97.318698 32.55124600000002, -97.301309 32.511133, -97.208734 32.389027000000006, -97.093481 32.05563200000002, -97.09593600000001 32.00421000000003, -97.119466 31.967473000000016, -97.081434 31.877401000000006, -97.102822 31.792003, -97.095702 31.62856000000001, -97.11042 31.584387, -97.146778 31.549416999999995)"
portArthur,montBelvieu,"LINESTRING (-93.928811 29.89881999999999, -93.95559 29.920414999999995, -93.988061 29.884590000000014, -94.040047 29.888922999999984, -94.085063 29.859449000000023, -94.239331 29.82621500000001, -94.440329 29.827144000000008, -94.680179 29.840749, -94.75642000000002 29.838749999999994, -94.803409 29.830433000000017, -94.820686 29.865682, -94.841961 29.868032999999976, -94.890783 29.847937999999996)"
texarkana,dallas,"LINESTRING (-94.077288 33.446834999999986, -94.087418 33.439834000000005, -94.099677 33.452475000000014, -94.26712400000001 33.476600999999995, -94.337157 33.468392000000016, -94.444714 33.47596199999999, -94.52475 33.44033699999999, -94.713201 33.299201999999994, -94.785991 33.28742899999999, -94.88162800000002 33.23204100000002, -94.916209 33.19993600000001, -95.03651 33.158505999999974, -95.390597 33.16626699999997, -95.451789 33.147747999999986, -95.561362 33.144774000000005, -95.595235 33.116429, -95.721293 33.11957700000003, -95.787835 33.13159700000003, -96.072877 33.13579, -96.200666 33.021938, -96.25943600000001 32.98744700000003, -96.330294 32.970158999999974, -96.386615 32.92967600000001, -96.44540899999998 32.91303400000002, -96.67709 32.799641000000015, -96.759976 32.790787, -96.796749 32.77594500000001)"
mcallen,corpusChristi,"LINESTRING (-98.230081 26.204024999999994, -98.22760300000002 26.217817999999994, -98.180803 26.211675000000003, -98.15070800000001 26.277229999999996, -98.10941 26.641547999999997, -98.09845800000001 26.77114300000001, -98.135597 26.870748000000006, -98.150291 27.15728899999998, -98.069984 27.749487999999992, -98.021405 27.780555999999986, -97.933624 27.776908000000013, -97.766492 27.811233999999992, -97.631068 27.782878999999994, -97.44027 27.786035000000005, -97.403232 27.7634)"
deerPark,sanJacinto,"LINESTRING (-95.123815 29.705227999999977, -95.123964 29.71171599999998, -95.152954 29.712649000000013, -95.146206 29.76038500000002, -95.20251299999998 29.889436000000014, -95.201153 29.92761700000001, -95.293969 29.942107000000007, -95.225816 30.139103000000016, -95.111687 30.304165000000022, -95.089401 30.352276000000007, -95.116388 30.425356000000004, -95.151493 30.428628999999994, -95.185225 30.46437600000001, -95.19257100000002 30.509218000000004)"
laPorte,montBelvieu,"LINESTRING (-95.01933 29.665777, -95.028802 29.665367999999987, -95.029732 29.691464000000018, -95.027182 29.695036999999992, -95.012536 29.70691300000001, -94.99967 29.714554000000007, -94.992971 29.721375999999978, -94.991303 29.725768999999996, -94.9944 29.73448400000001, -94.985675 29.747217000000003, -94.980737 29.749738000000026, -94.963378 29.750359000000003, -94.929791 29.757050000000003, -94.924828 29.76000100000001, -94.921591 29.765389999999996, -94.914898 29.772182999999988, -94.91052700000002 29.790272000000012, -94.904625 29.800626999999995, -94.89492 29.836193999999995, -94.895436 29.847546999999995, -94.890783 29.847937999999996)"
channelview,deerPark,"LINESTRING (-95.114654 29.776139999999998, -95.113913 29.776148000000003, -95.114666 29.777071000000028, -95.12435 29.776978000000007, -95.12438 29.77849000000001, -95.149442 29.772369, -95.151037 29.77151800000001, -95.151763 29.770079, -95.151248 29.768266000000015, -95.14815099999998 29.764667, -95.146479 29.760318999999996, -95.14575500000001 29.739862999999993, -95.147905 29.721787000000006, -95.148792 29.719996999999992, -95.153406 29.714807999999994, -95.153795 29.711620999999987, -95.12408 29.711127000000005, -95.123815 29.705227999999977)"
